file_name,Stimulating,Playful,Soothing,Sensory-Calming,Grounding,Focusing,Transitional,Anxiety-Reduction,emotion1,emotion2,emotion3,gpt_description
ants_song_combination_2254.wav,0.22831495,0.41851774,0.2052077,0.36083168,0.27978003,0.29606712,0.31211227,0.16417469,Playful,Sensory-Calming,Transitional,"This song features a playful and light-hearted melody that encourages engagement and interaction, making it ideal for fostering social connection and attention in children with ASD. Its calming sensory qualities are supported by gentle rhythms and soothing harmonies, which can aid in emotional regulation and help ease transitions between activities. The song's balanced structure provides a safe and predictable environment, promoting a sense of security and focus during therapy sessions."
ants_song_combination_2255.wav,0.32720947,0.45379448,0.24832219,0.29008836,0.36638772,0.32456726,0.34277064,0.22561964,Playful,Grounding,Transitional,"This song exudes a playful energy, characterized by lively rhythms and upbeat melodies, which can captivate and engage children, promoting active participation. Its grounding qualities provide a sense of stability and comfort, making it ideal for helping children with ASD focus and regulate their sensory experiences. The transitional elements in the music gently guide listeners through shifts in mood and tempo, supporting adaptability and cognitive flexibility in a therapeutic setting."
ants_song_combination_2285.wav,0.20374773,0.23472327,0.37723956,0.38302076,0.3852026,0.2891197,0.28858188,0.33992997,Grounding,Sensory-Calming,Soothing,"This song features a gentle and steady rhythm that provides a grounding effect, making it ideal for helping children with autism spectrum disorder feel more centered and secure. The calming melodies and soft instrumental textures create a soothing auditory environment that can aid in sensory regulation and relaxation. Its sensory-calming qualities support increased attention and engagement, making it a valuable tool for promoting emotional stability and focus during therapy sessions."
ants_song_combination_2286.wav,0.2014934,0.1669815,0.3001386,0.29519677,0.25416166,0.21178629,0.31979793,0.26309237,Transitional,Soothing,Sensory-Calming,"This song features a gentle and flowing melody that gradually transitions between calming sections, making it ideal for promoting a sense of stability and ease. Its soothing harmonies and soft instrumental textures create a sensory-calming environment, helping children with ASD to relax and focus. By supporting emotional regulation and reducing sensory overload, this song can enhance engagement and attention during therapy sessions."
ants_song_combination_2287.wav,0.18841538,0.0800939,0.11364673,0.019833546,0.14195192,0.17243168,0.12631392,0.1108589,Stimulating,Focusing,Grounding,"This song offers a balanced mix of stimulating, focusing, and grounding qualities, making it an ideal choice for music therapy sessions with children on the autism spectrum. The stimulating elements can energize and engage, while the focusing aspects help maintain attention and promote concentration. Additionally, its grounding characteristics provide a sense of stability and calm, supporting sensory regulation and emotional balance."
ants_song_combination_2301.wav,-0.026377413,0.03961549,0.13920203,0.110723585,0.122564204,0.08397138,0.05775011,0.14924228,Anxiety-Reduction,Soothing,Grounding,"This song is designed to gently reduce anxiety and promote a sense of calm and grounding, making it ideal for music therapy sessions with children on the autism spectrum. Its soothing melodies and steady rhythms create a tranquil atmosphere that can aid in calming the nervous system, enhancing focus, and supporting sensory regulation. The song's harmonious structure encourages engagement and can help children feel more centered and relaxed."
ants_song_combination_2302.wav,0.073993266,0.06742605,0.09672202,0.09590176,0.0065834094,0.044304475,0.08792239,0.091467746,Soothing,Sensory-Calming,Anxiety-Reduction,"This song is characterized by its soothing and sensory-calming qualities, making it ideal for reducing anxiety in children with autism spectrum disorder. Its gentle melodies and soft rhythms create a tranquil atmosphere that can help promote relaxation and sensory regulation. The calming nature of the music supports therapeutic goals by enhancing focus and engagement in a peaceful and supportive environment."
ants_song_combination_2303.wav,0.20009373,0.09910546,0.0058852164,-0.08806815,0.044000387,0.09263216,0.066980556,0.01855838,Stimulating,Playful,Focusing,"This song features a stimulating rhythm and lively melodies that can energize and engage children, making it ideal for sessions aimed at increasing alertness and participation. Its playful elements encourage interaction and creativity, while its subtle focusing qualities help maintain attention and support sensory regulation. This combination makes it a versatile tool for promoting active engagement and enhancing concentration in children with ASD."
ants_song_combination_845.wav,0.34847862,0.38775855,0.3187276,0.39626724,0.4083944,0.33394286,0.42372715,0.24735412,Transitional,Grounding,Sensory-Calming,"This song features a soothing melody and gentle rhythms that create a calming and grounding atmosphere, ideal for supporting sensory regulation in children with autism spectrum disorder. Its transitional quality helps ease shifts between activities or environments, promoting smoother transitions and reducing anxiety. The song's comforting tones and steady tempo can enhance focus and engagement, making it a valuable tool for therapists aiming to foster attention and emotional stability in their sessions."
ants_song_combination_846.wav,0.4742395,0.45892465,0.3433285,0.42350337,0.4757626,0.35964143,0.60069585,0.29763615,Transitional,Grounding,Stimulating,"This song offers a blend of transitional, grounding, and stimulating emotional qualities, making it a versatile tool in music therapy for children with ASD. Its dynamic structure facilitates smooth transitions, which can aid in easing anxiety and supporting adaptability. The grounding elements provide a sense of stability, while the stimulating aspects encourage engagement and sensory regulation, helping to maintain focus and promote active participation in therapeutic activities."
ants_song_combination_847.wav,0.41414377,0.38962144,0.32393187,0.31995496,0.42254066,0.33032757,0.5148383,0.28788924,Transitional,Grounding,Stimulating,"This song features a blend of transitional, grounding, and stimulating qualities, making it an ideal choice for music therapy sessions with children on the autism spectrum. Its smooth transitions and steady rhythm provide a sense of stability and security, while its dynamic elements gently capture attention and encourage engagement. The song can support therapeutic goals by promoting sensory regulation and helping children feel more centered and focused."
ants_song_combination_861.wav,0.31407934,0.40068555,0.32632923,0.43753317,0.4306078,0.37193432,0.41702414,0.27046263,Sensory-Calming,Grounding,Transitional,"This song features soothing melodies and gentle rhythms that create a calming sensory experience, making it ideal for helping children with ASD achieve a state of relaxation. Its grounding qualities can support focus and attention, while the transitional elements encourage engagement and adaptability. This combination makes the song a valuable tool for promoting sensory regulation and easing transitions during therapy sessions."
ants_song_combination_862.wav,0.41387933,0.43822503,0.30825108,0.42879522,0.44564262,0.34703854,0.5613761,0.28079325,Transitional,Grounding,Playful,"This song features a blend of transitional, grounding, and playful emotional qualities, making it ideal for supporting children with ASD in a music therapy session. Its smooth transitions and steady rhythm can help with sensory regulation and provide a sense of stability, while playful melodies encourage engagement and interaction. The combination of these elements makes the song effective for calming and focusing attention, promoting a balanced therapeutic environment."
ants_song_combination_863.wav,0.36239493,0.3688147,0.29640818,0.31523034,0.39869183,0.3202923,0.48463827,0.27149892,Transitional,Grounding,Playful,"This song offers a blend of transitional, grounding, and playful elements, making it an excellent choice for music therapy sessions with children with ASD. Its gentle rhythm and soothing melodies provide a sense of stability and calm, helping to ground children while promoting sensory regulation. The playful undertones encourage engagement and interaction, making it ideal for supporting attention and fostering a positive therapeutic environment."
ants_song_combination_893.wav,0.31219354,0.38133085,0.2871302,0.34184623,0.3697129,0.27901876,0.3836555,0.18570755,Transitional,Playful,Grounding,"This song uniquely blends transitional, playful, and grounding emotional qualities, making it ideal for music therapy sessions with children with ASD. Its rhythmic and melodic elements encourage engagement and sensory exploration, while the playful tones capture attention and promote interaction. The grounding aspects provide a stable auditory foundation, supporting emotional regulation and calming, making it a versatile tool for achieving therapeutic goals."
ants_song_combination_894.wav,0.4405799,0.48380795,0.34978688,0.381945,0.46742216,0.37638038,0.5341664,0.26635975,Transitional,Playful,Grounding,"This song features a gentle yet engaging melody that seamlessly transitions between playful and grounding themes, making it ideal for supporting children with ASD during moments of change or routine shifts. Its rhythmic playfulness encourages engagement and attention, while the grounding elements provide a sense of stability and calm. This combination can aid in sensory regulation and help children feel more centered and focused during therapy sessions."
ants_song_combination_895.wav,0.42324406,0.46368772,0.33862042,0.32441205,0.4561832,0.3788845,0.49109507,0.2660873,Transitional,Playful,Grounding,"This song features a playful and grounding melody that can help children with ASD transition smoothly between activities. Its rhythmic patterns and engaging tempo encourage attention and active participation, while its grounding elements provide a sense of stability and calm. Ideal for fostering sensory regulation, the song supports both engagement and emotional balance in a therapeutic setting."
ants_song_combination_909.wav,0.13099119,0.31456715,0.19431046,0.31863207,0.3014338,0.24604753,0.29090327,0.1337634,Sensory-Calming,Playful,Grounding,"This song offers a soothing and calming experience, with gentle melodies and a steady rhythm that can help children with ASD feel more grounded. Its playful elements introduce light-heartedness, encouraging engagement and attention in a fun and non-overwhelming way. The music's sensory-calming qualities make it an excellent tool for promoting relaxation and sensory regulation during therapy sessions."
ants_song_combination_910.wav,0.23890871,0.36104867,0.222186,0.28731984,0.30810097,0.2909813,0.35196826,0.17149048,Playful,Transitional,Grounding,"This song features a playful melody that encourages engagement and interaction, making it ideal for capturing and maintaining the attention of children with ASD. Its transitional elements provide a gentle flow that can support adaptability and flexibility in thinking, while the grounding qualities offer a sense of stability and calm. The combination of these emotional characteristics can aid in sensory regulation and promote a balanced, focused state during therapy sessions."
ants_song_combination_911.wav,0.30452526,0.39631182,0.27033335,0.2810291,0.36963025,0.31628537,0.36631382,0.20972872,Playful,Grounding,Transitional,"This song features a playful and engaging melody that encourages active participation and interaction, making it ideal for fostering attention and engagement in children with ASD. Its grounding rhythms provide a sense of stability and reassurance, while the transitional elements gently guide listeners through different musical sections, supporting sensory regulation and adaptability. Together, these qualities create a supportive and dynamic environment conducive to therapeutic goals."
ants_song_combination_941.wav,0.3073021,0.3381096,0.31723964,0.35341182,0.38098937,0.2597617,0.40660343,0.22077218,Transitional,Grounding,Sensory-Calming,"This song features a balanced blend of transitional, grounding, and sensory-calming qualities, making it ideal for supporting children with autism spectrum disorder in music therapy sessions. Its gentle rhythm and soothing melodies create a stable auditory environment, promoting sensory regulation and a sense of calm. The song's structure encourages smooth transitions, helping children focus and engage while providing a comforting backdrop for emotional grounding."
ants_song_combination_942.wav,0.31322855,0.29894403,0.31615332,0.27452874,0.3467356,0.2251917,0.47588518,0.22721219,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm that aids in transitioning between activities, providing a sense of security and predictability. Its grounding qualities are enhanced by a consistent melody and soothing harmonies, which can help children with ASD feel more centered and calm. The overall soothing nature of the song supports sensory regulation and can facilitate increased attention and engagement during therapy sessions."
ants_song_combination_943.wav,0.21975422,0.20337568,0.23137851,0.15588123,0.26184446,0.16653875,0.31657523,0.16487697,Transitional,Grounding,Soothing,"This song features a gentle melody and steady rhythm that support a sense of transition, making it ideal for helping children with ASD move smoothly between activities. Its grounding and soothing qualities are enhanced by soft instrumental tones and a calming tempo, promoting relaxation and sensory regulation. This combination can aid in maintaining attention and fostering a calm, focused environment during therapy sessions."
ants_song_combination_957.wav,0.0677388,0.20425373,0.17632648,0.2916888,0.2648545,0.17331827,0.26760817,0.13081965,Sensory-Calming,Transitional,Grounding,"This song features a soothing melody and gentle rhythms that create a calming atmosphere, ideal for sensory regulation and reducing anxiety. Its steady tempo and harmonious tones support transitions, helping children with ASD shift focus smoothly between activities. The grounding qualities of the music can enhance attention and engagement, making it a valuable tool for fostering a sense of stability and presence during therapy sessions."
ants_song_combination_958.wav,0.058023106,0.08568581,0.11121255,0.07933973,0.10452403,0.05582969,0.22272643,0.07697788,Transitional,Soothing,Grounding,"This song features a gentle and steady rhythm that provides a sense of transition, making it ideal for helping children with ASD move smoothly between activities. Its soothing melodies and grounding harmonies create a calming atmosphere, promoting relaxation and sensory regulation. The song's structure supports engagement and attention by maintaining a consistent yet subtle musical flow, helping children feel secure and focused."
ants_song_combination_959.wav,0.10944549,0.11066075,0.13734743,0.06790349,0.1610667,0.095952794,0.1859177,0.09488917,Transitional,Grounding,Soothing,"This song offers a gentle and reassuring experience, characterized by its transitional, grounding, and soothing qualities. The music features a steady rhythm and calming melodies that can help children with ASD transition smoothly between activities, while also providing a sense of stability and comfort. Its soothing nature supports sensory regulation and promotes relaxation, making it an excellent choice for calming and engagement in a therapeutic setting."
row_song_combination_1037.wav,0.24350607,0.2943623,0.34310547,0.21197385,0.37854317,0.28647345,0.4161353,0.21088493,Transitional,Grounding,Soothing,"This song features a gentle, steady rhythm and soft melodies that create a calming and grounding atmosphere, ideal for helping children with autism transition smoothly between activities. Its soothing harmonies and predictable structure can support sensory regulation and enhance focus, making it a valuable tool for promoting relaxation and engagement in a therapeutic setting."
row_song_combination_1038.wav,0.25448462,0.3236748,0.3668148,0.28275156,0.41469195,0.31968692,0.47271863,0.24218366,Transitional,Grounding,Soothing,"This song offers a gentle and supportive atmosphere, ideal for transitioning between activities or environments. Its grounding rhythm and soothing melodies create a calming effect, helping children with ASD to focus and regulate their emotions. The song's structure encourages engagement and can be used to facilitate smooth transitions and promote a sense of stability and comfort in therapy sessions."
row_song_combination_1039.wav,0.23956114,0.33538038,0.36793804,0.31997287,0.4107523,0.2834946,0.41701785,0.22530624,Transitional,Grounding,Soothing,"This song offers a gentle and supportive atmosphere, ideal for helping children with ASD navigate transitions. With its calming melodies and steady rhythms, it provides a grounding effect that can enhance focus and engagement. The soothing quality of the music aids in sensory regulation, making it a valuable tool for calming and centering during therapy sessions."
row_song_combination_1053.wav,0.19215421,0.26681548,0.31055546,0.19909075,0.34579217,0.25167125,0.3762882,0.18330392,Transitional,Grounding,Soothing,"This song offers a gentle and supportive atmosphere, ideal for helping children with ASD transition between activities. Its grounding qualities are enhanced by steady rhythms and soothing melodies, promoting a sense of calm and focus. The song's balanced emotional tone makes it a useful tool for sensory regulation and maintaining engagement in therapeutic sessions."
row_song_combination_1054.wav,0.14241704,0.2500964,0.29365495,0.24360386,0.33222038,0.25386235,0.39839032,0.18781903,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm that provides a sense of stability and grounding, making it ideal for helping children with ASD transition between activities. Its soothing melodies and calming harmonies can aid in sensory regulation and promote relaxation. The song's structure encourages attention and engagement, supporting therapeutic goals of increasing focus and reducing anxiety."
row_song_combination_1055.wav,0.15274353,0.29249257,0.31500173,0.3032768,0.36770964,0.25486416,0.37902382,0.20459619,Transitional,Grounding,Soothing,"This song features a gentle and flowing melody that transitions smoothly between sections, creating a sense of movement that can aid in navigating changes. Its grounding rhythm and soothing harmonies provide a calming atmosphere, making it ideal for helping children with ASD regulate their sensory experiences and maintain focus. The song's balanced emotional qualities support therapeutic goals by promoting relaxation and enhancing engagement in the session."
row_song_combination_1085.wav,0.2669617,0.32244143,0.38299915,0.25557554,0.40389985,0.3054738,0.43782884,0.25750607,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm, creating a calming atmosphere that supports emotional grounding and sensory regulation. Its soothing melodies and smooth transitions help ease anxiety, making it an excellent choice for facilitating a sense of stability and focus. Ideal for music therapy sessions, it encourages relaxation and engagement, promoting a tranquil environment for children with autism spectrum disorder."
row_song_combination_1086.wav,0.2822577,0.35857677,0.39660376,0.3146839,0.43792683,0.34014386,0.49030942,0.2791406,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm, creating a soothing and grounding atmosphere that can help children with ASD feel more secure and calm. Its transitional qualities guide listeners smoothly from one musical idea to the next, promoting focus and engagement. The calming melodies and harmonies support sensory regulation, making it an effective tool for facilitating relaxation and attention during therapy sessions."
row_song_combination_1087.wav,0.24821526,0.3523363,0.38692272,0.3344467,0.42243576,0.2973181,0.42508942,0.24865052,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm, providing a sense of stability that is both grounding and soothing. Its calming melodies and smooth transitions help create a safe and comforting environment, ideal for supporting sensory regulation and reducing anxiety. The song's structure encourages focus and engagement, making it a valuable tool for facilitating attention and emotional balance in children with autism spectrum disorder."
row_song_combination_1101.wav,0.22991186,0.3041307,0.36715126,0.25727394,0.38758728,0.290973,0.4133795,0.2471025,Transitional,Grounding,Soothing,"This song features a gentle melody and steady rhythm, creating a soothing and grounding atmosphere that can help children with ASD feel more centered and calm. Its transitional qualities encourage smooth shifts in focus, making it an excellent tool for facilitating attention and engagement during therapy sessions. The song's calming nature supports sensory regulation, providing a comforting backdrop for therapeutic activities."
row_song_combination_1102.wav,0.23979227,0.33919024,0.37603262,0.32842427,0.42250198,0.33016717,0.47266358,0.2736532,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm, making it ideal for helping children with autism transition smoothly between activities. Its grounding melodies and soothing harmonies create a calming atmosphere that can aid in sensory regulation and enhance focus. The song's balanced emotional qualities support engagement and provide a sense of stability, making it a valuable tool for promoting relaxation and attention in a therapeutic setting."
row_song_combination_1103.wav,0.2205299,0.3533247,0.38752133,0.3666504,0.42975053,0.3069259,0.43018678,0.26618603,Transitional,Grounding,Soothing,"This song offers a balanced blend of transitional, grounding, and soothing qualities, making it ideal for music therapy sessions with children on the autism spectrum. Its gentle rhythm and calming melodies create a safe and stable environment, promoting a sense of security and focus. The song's structure supports smooth transitions, helping children shift attention and engage more effectively, while its soothing elements aid in sensory regulation and relaxation."
row_song_combination_1133.wav,0.21857363,0.2773826,0.339533,0.21915105,0.3653027,0.2669258,0.38809603,0.20955706,Transitional,Grounding,Soothing,"This song offers a calming and supportive atmosphere, ideal for helping children with autism transition between activities. Its grounding qualities are enhanced by steady rhythms and gentle melodies, which can aid in maintaining focus and promoting sensory regulation. The soothing elements of the song create a comforting environment, encouraging relaxation and emotional stability during therapy sessions."
row_song_combination_1134.wav,0.23779646,0.3187863,0.368741,0.2883767,0.40796393,0.3088654,0.45961973,0.24412332,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm that supports transitions, helping children move smoothly between activities. Its grounding qualities are enhanced by a stable melody and harmonious instrumentation, which can aid in sensory regulation and maintaining focus. The soothing elements, including soft dynamics and calming tonalities, promote relaxation and emotional comfort, making it an effective tool for calming and engaging children with ASD."
row_song_combination_1135.wav,0.22361353,0.3284342,0.36329955,0.31916144,0.40375626,0.27452308,0.39985412,0.22438696,Grounding,Transitional,Soothing,"This song offers a balanced blend of grounding and transitional qualities, providing a steady rhythm and gentle melody that can help children with ASD find a sense of stability while smoothly transitioning between activities. Its soothing tones create a calming atmosphere, ideal for reducing anxiety and promoting relaxation. This combination supports therapeutic goals by enhancing focus, encouraging sensory regulation, and fostering engagement in a safe and comforting environment."
row_song_combination_1149.wav,0.17097725,0.2517554,0.30710036,0.20468019,0.33384773,0.2369513,0.3511142,0.18212666,Transitional,Grounding,Soothing,"This song offers a gentle blend of transitional, grounding, and soothing qualities, making it an ideal choice for music therapy sessions with children on the autism spectrum. Its steady rhythm and calming melodies provide a sense of stability and comfort, helping to facilitate sensory regulation and emotional grounding. The song's soothing nature can aid in reducing anxiety, promoting relaxation, and enhancing focus and engagement during therapeutic activities."
row_song_combination_1150.wav,0.12871,0.24471995,0.29453486,0.24816781,0.32548183,0.24539474,0.38711292,0.18997207,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm that provides a sense of grounding, making it ideal for helping children with ASD transition smoothly between activities. Its soothing melodies and harmonies create a calming atmosphere that can aid in reducing anxiety and promoting sensory regulation. The song's balanced structure encourages focus and engagement, supporting therapeutic goals of attention and emotional stability."
row_song_combination_1151.wav,0.13609496,0.28336993,0.30863327,0.30082953,0.358962,0.24609518,0.36266065,0.20234822,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm, creating a balanced and calming atmosphere that can help children with ASD transition smoothly between activities. Its grounding qualities are enhanced by soothing melodies and soft instrumental textures, promoting relaxation and sensory regulation. The song's comforting nature can facilitate increased attention and engagement, making it an effective tool for calming and focusing during therapy sessions."
row_song_combination_1421.wav,0.39913136,0.42939895,0.46212804,0.37128052,0.55702174,0.42852202,0.55722785,0.35493296,Transitional,Grounding,Soothing,"This song offers a balanced blend of transitional and grounding qualities, making it ideal for supporting children with ASD in moments of change or uncertainty. Its soothing melodies and steady rhythm can help promote a sense of calm and focus, aiding in sensory regulation and enhancing attention. The gentle harmonies create a comforting atmosphere, encouraging engagement and emotional stability during therapy sessions."
row_song_combination_1422.wav,0.42095068,0.45749268,0.46565944,0.4038257,0.57718915,0.4392825,0.5863372,0.35452956,Transitional,Grounding,Soothing,"This song offers a calming and supportive atmosphere, ideal for helping children with ASD transition smoothly between activities. Its grounding rhythms and soothing melodies create a sense of stability and relaxation, promoting attention and sensory regulation. The gentle flow of the music can enhance engagement and provide a comforting backdrop for therapeutic sessions."
row_song_combination_1423.wav,0.31643736,0.40881377,0.4376044,0.4435722,0.49791318,0.3382312,0.47760594,0.3235252,Grounding,Transitional,Sensory-Calming,"This song features a soothing melody and gentle rhythms that promote a sense of stability and calm, making it ideal for grounding activities. Its transitional qualities help facilitate smooth shifts between tasks or emotional states, while its sensory-calming elements can aid in reducing overstimulation. This combination makes the song a valuable tool for enhancing focus and engagement in children with ASD during therapeutic sessions."
row_song_combination_1437.wav,0.35350025,0.4166572,0.4568135,0.36680278,0.543549,0.4139696,0.5396259,0.34486043,Grounding,Transitional,Soothing,"This song offers a balanced blend of grounding and transitional elements, making it ideal for supporting children with autism spectrum disorder in a music therapy session. Its soothing melodies and steady rhythms create a comforting atmosphere that can help calm the mind and body, while gentle transitions encourage focus and engagement. The song's structure is designed to promote sensory regulation, providing a stable auditory environment that supports emotional and attentional stability."
row_song_combination_1438.wav,0.35272312,0.44501978,0.4538446,0.39871746,0.55134463,0.42378676,0.55508876,0.34446222,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm that provides a sense of grounding, making it ideal for helping children with ASD transition between activities or environments. Its soothing melodies and calming harmonies create a comforting atmosphere that can aid in sensory regulation and promote relaxation. The balanced blend of transitional and grounding qualities supports engagement and attention, making it a versatile tool in a music therapy session."
row_song_combination_1439.wav,0.25598195,0.41180238,0.41182745,0.43786016,0.47953057,0.32578358,0.4651006,0.3094168,Grounding,Transitional,Sensory-Calming,"This song features a soothing blend of gentle rhythms and soft melodies, creating a grounding atmosphere that supports sensory regulation and emotional stability. Its transitional qualities gently guide listeners through different musical sections, promoting engagement and attention. With its calming soundscape, this piece is ideal for helping children with ASD find balance and relaxation during therapy sessions."
row_song_combination_1469.wav,0.43233746,0.4656632,0.48701364,0.42078236,0.6018249,0.4651968,0.59393775,0.39974567,Grounding,Transitional,Soothing,"This song features a gentle and steady rhythm that provides a grounding effect, helping children feel more centered and present. Its transitional qualities offer a sense of movement and change, which can aid in smooth transitions between activities. The soothing melodies create a calming atmosphere, supporting sensory regulation and enhancing focus and engagement during therapy sessions."
row_song_combination_1470.wav,0.43916452,0.4747016,0.48169714,0.43089807,0.60406387,0.46151596,0.6100383,0.37880668,Transitional,Grounding,Soothing,"This song features a gentle and steady rhythm with soft, melodic tones that create a calming and grounding atmosphere. Its transitional quality helps ease listeners through changes, making it ideal for supporting sensory regulation and enhancing focus in children with ASD. The soothing nature of the music can foster relaxation and promote a sense of safety, encouraging engagement and emotional stability during therapy sessions."
row_song_combination_1471.wav,0.32530665,0.41789964,0.43790162,0.4559728,0.5072868,0.35223246,0.48556,0.33299178,Grounding,Transitional,Sensory-Calming,"This song features a soothing melody and gentle rhythms that provide a grounding and calming atmosphere, ideal for sensory regulation. Its transitional qualities help ease children into new activities or environments, fostering a sense of security and attentiveness. The song's sensory-calming elements make it an excellent choice for reducing anxiety and promoting relaxation in children with autism spectrum disorder."
row_song_combination_1485.wav,0.40189597,0.4590243,0.4874537,0.42493474,0.5959518,0.46041706,0.5806241,0.4001595,Grounding,Transitional,Soothing,"This song offers a grounding experience with its steady rhythm and gentle melodies, providing a sense of stability and calm. Its transitional elements encourage movement and change, which can aid in shifting attention and engaging children in a dynamic yet soothing way. The overall soothing quality of the song supports sensory regulation, making it an effective tool for calming and focusing children with autism spectrum disorder during therapy sessions."
row_song_combination_1486.wav,0.4079566,0.47859767,0.484528,0.44903702,0.60196006,0.4662336,0.59501064,0.38846403,Grounding,Transitional,Soothing,"This song features a gentle and steady rhythm that provides a sense of grounding and stability, making it ideal for helping children with autism feel more centered and secure. The transitional elements in the melody encourage smooth shifts in focus and can aid in guiding children through changes in activities or environments. Its soothing harmonies contribute to a calming atmosphere, supporting sensory regulation and promoting relaxation during therapy sessions."
row_song_combination_1487.wav,0.29525453,0.42613757,0.43624324,0.47204503,0.5069661,0.35437903,0.48073778,0.3415972,Grounding,Transitional,Sensory-Calming,"This song features a soothing melody and gentle rhythms that create a grounding and calming atmosphere, ideal for helping children with ASD achieve sensory regulation. Its transitional qualities support smooth shifts in attention and engagement, making it an effective tool for guiding children through changes in activities or environments. The song's calming nature can aid in reducing anxiety and promoting a sense of stability and focus during therapy sessions."
row_song_combination_1517.wav,0.39511445,0.42954898,0.47470573,0.40285894,0.5820625,0.43709725,0.5687891,0.38065365,Grounding,Transitional,Soothing,"This song offers a grounding experience with its steady rhythm and gentle melodies, making it ideal for helping children with ASD feel secure and present. Its transitional qualities provide a smooth flow that can aid in guiding children through changes in activities or environments. The soothing tones are designed to promote relaxation, supporting goals of calming and sensory regulation, while also encouraging attention and engagement."
row_song_combination_1518.wav,0.41973242,0.46195284,0.48061237,0.43027192,0.5980448,0.44752774,0.6002089,0.37481773,Transitional,Grounding,Soothing,"This song features a balanced blend of transitional and grounding qualities, making it ideal for supporting children with ASD during moments of change or adjustment. Its soothing melodies and steady rhythm create a calming atmosphere, helping to promote relaxation and sensory regulation. The song's gentle progression encourages attention and engagement, providing a comforting backdrop for therapeutic activities."
row_song_combination_1519.wav,0.31523937,0.41259897,0.44290182,0.4604365,0.5043238,0.3440807,0.48061043,0.33334523,Grounding,Transitional,Sensory-Calming,"This song offers a grounding and calming experience, ideal for supporting sensory regulation and easing transitions. With its gentle rhythm and soothing melodies, it creates a stable auditory environment that helps children with ASD feel secure and focused. Its sensory-calming qualities make it an excellent choice for promoting relaxation and engagement during therapy sessions."
row_song_combination_1533.wav,0.34954357,0.41288546,0.4692723,0.39578766,0.56627417,0.4244222,0.5493101,0.37122855,Grounding,Transitional,Soothing,"This song features a calming and steady rhythm that provides a grounding effect, ideal for helping children with ASD feel more centered and secure. Its transitional elements gently guide listeners through shifts in melody and harmony, promoting focus and engagement. The soothing tones and balanced structure of the song can aid in sensory regulation, making it a valuable tool for calming and maintaining attention during therapy sessions."
row_song_combination_1534.wav,0.35508186,0.45048994,0.47269058,0.42909756,0.575535,0.43660438,0.57078403,0.36945885,Grounding,Transitional,Soothing,"This song features a gentle and steady rhythm that provides a grounding effect, making it ideal for helping children with ASD feel more centered and secure. Its transitional qualities encourage smooth shifts in attention, supporting engagement and adaptability in therapy sessions. The soothing melodies further promote relaxation and sensory regulation, creating a calming atmosphere that can help reduce anxiety and enhance focus."
row_song_combination_1535.wav,0.2560294,0.41427857,0.42304468,0.4569679,0.48942688,0.335378,0.46927652,0.32491297,Grounding,Transitional,Sensory-Calming,"This song provides a soothing and stabilizing experience, ideal for grounding and sensory-calming purposes. Its gentle rhythms and soft melodies create a peaceful atmosphere that can help children with ASD transition smoothly between activities while promoting relaxation and focus. The song’s calming qualities make it an effective tool for reducing sensory overload and enhancing attention and engagement in therapeutic sessions."
row_song_combination_1613.wav,0.37676546,0.39890707,0.44676378,0.35468334,0.5411473,0.41820228,0.53182787,0.3383014,Grounding,Transitional,Soothing,"This song offers a calming and supportive atmosphere, making it ideal for grounding and transitioning activities in a music therapy session. Its gentle, soothing melody and steady rhythm can help children with ASD focus their attention and regulate their sensory experiences. The song's balanced structure promotes a sense of stability and comfort, encouraging engagement and reducing anxiety."
row_song_combination_1614.wav,0.40415472,0.43539143,0.44607258,0.39653435,0.56217116,0.43856478,0.55723983,0.33680874,Grounding,Transitional,Soothing,"This song offers a balanced blend of grounding and transitional qualities, making it ideal for supporting children with ASD in moments of change or uncertainty. Its soothing melodies and steady rhythm create a calming atmosphere, helping to regulate sensory experiences and promote focus. The song's structure encourages engagement and can aid in gently transitioning between activities, fostering a sense of stability and comfort."
row_song_combination_1615.wav,0.31772086,0.40138453,0.41415605,0.43734428,0.49140975,0.34277856,0.4613558,0.3009813,Grounding,Transitional,Sensory-Calming,"This song features grounding rhythms and gentle melodies that create a stable and reassuring environment, ideal for supporting sensory regulation and calming. Its smooth transitions and soothing instrumentation help ease transitions and maintain engagement, making it a valuable tool for enhancing focus and emotional stability in children with ASD. The sensory-calming qualities of the song can aid in reducing anxiety and promoting relaxation during therapy sessions."
